"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Leader","","","","","","","","","","","","Leader","União de Lojas Leader S.A",""
"http://pt.wikipedia.org/wiki/Oriental_Futebol_Clube","","","","","","Alviverde","","","","","","Oriental Futebol Clube","Oriental deTrês de Maio",""
"http://pt.wikipedia.org/wiki/Partido_Progressista_Unido_(Antígua_e_Barbuda)","","","","","","","","United Progressive Party","","","","Partido Progressista Unido (Antígua e Barbuda)","Partido Progressista Unido",""
"http://pt.wikipedia.org/wiki/Union_Sportive_du_Yatenga","","","","","","","","","","","","Union Sportive du Yatenga","Union Sportive du Yatenga",""
"http://pt.wikipedia.org/wiki/Athinaikos_Athlitikos_Syllogos","","","","","","Athne (Athenaicos Nea Elvetias);;Lordi toy Virona","","","","","","Athinaikos Athlitikos Syllogos","Athenaicos",""
"http://pt.wikipedia.org/wiki/Football_Club_Gaadiidka","","","","","","","","","","","","Football Club Gaadiidka","Football Club Gaadiidka",""
"http://pt.wikipedia.org/wiki/Rádio_Capital_(São_Paulo)","","","","","","","","","","","","Rádio Capital (São Paulo)","Rádio Capital;;Rádio Novo Mundo Ltda.",""
"http://pt.wikipedia.org/wiki/Toulouse_Football_Club_(1937)","","","","","","","","","","","","Toulouse Football Club (1937)","Toulouse Football Club",""
"http://pt.wikipedia.org/wiki/Associação_Esportiva_Internacional","","","","","","Ferro Velho","","","","","","Associação Esportiva Internacional","Internacional",""
"http://pt.wikipedia.org/wiki/Miss_Trinidad_&_Tobago","","","","","","","","","","","","Miss Trinidad & Tobago","Miss Trinidad e Tobago",""
"http://pt.wikipedia.org/wiki/The_Walt_Disney_Company","","","","","","","","","","","","The Walt Disney Company","The Walt Disney Company",""
"http://pt.wikipedia.org/wiki/Família_Lima","","","","","","","","","","","","Família Lima","Família Lima",""
"http://pt.wikipedia.org/wiki/Rixton","","","","","","Relics","","","","","","Rixton","Rixton",""
"http://pt.wikipedia.org/wiki/Mondo_Generator","","","","","","","","","","","","Mondo Generator","Mondo Generator",""
"http://pt.wikipedia.org/wiki/Centro_de_Medicina_das_Forças_Armadas_(Suécia)","","","","","","","","","","","","Centro de Medicina das Forças Armadas (Suécia)","",""
"http://pt.wikipedia.org/wiki/Proton_(automóvel)","","","","","","","","","","","","Proton (automóvel)","Perusahaan Otomobil Nasional Sdn. Bhd;;Proton",""
"http://pt.wikipedia.org/wiki/Grêmio_Esportivo_Brasiliense","","","","","","","","","","","","Grêmio Esportivo Brasiliense","Grêmio Brasiliense;;Grêmio Esportivo Brasiliense",""
"http://pt.wikipedia.org/wiki/Club_Gimnàstic_de_Tarragona","","","","","","Granes;;Nàstic;;Tarraconenses","","","","","","Club Gimnàstic de Tarragona","Club Gimnàstic de Tarragona;;Gimnàstic",""
"http://pt.wikipedia.org/wiki/Pontifícia_Universidade_Salesiana","","","","","","","","","","","","Pontifícia Universidade Salesiana","Pontificia Sthudiorum Universitas Salesiana;;Pontifícia Universidade Salesiana;;Università Pontificia Salesiana",""
"http://pt.wikipedia.org/wiki/Pinheiro_Neto_Advogados","","","","","","","","","","","","Pinheiro Neto Advogados","Pinheiro Neto Advogados",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Barcelona","","","","","","Barça","","","","","","Clube Atlético Barcelona","Clube Atlético Barcelona",""
"http://pt.wikipedia.org/wiki/Associação_de_Futebol_Sena_Madureira","","","","","","Clube da Lata","","","","","","Associação de Futebol Sena Madureira","Sena Madureira",""
"http://pt.wikipedia.org/wiki/Cut_Copy","","","","","","","","","","","","Cut Copy","Cut Copy",""
"http://pt.wikipedia.org/wiki/Burnt_by_the_Sun","","","","","","","","","","","","Burnt by the Sun","Burnt by the Sun",""
"http://pt.wikipedia.org/wiki/Partido_da_União_Siríaca_(Líbano)","","","","","","","","ܓܒܐ ܕܚܘܝܕܐ ܣܘܪܝܝܐ ܒܠܒܢܢ","","","","Partido da União Siríaca (Líbano)","Partido da União Siríaca",""
"http://pt.wikipedia.org/wiki/Mzuzu_United_Football_Club","","","","","","","","","","","","Mzuzu United Football Club","Mzuzu United Football Club",""
"http://pt.wikipedia.org/wiki/Grupo_Bimbo","","","","","","","","","","","","Grupo Bimbo","Grupo Bimbo",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Cassilandense","","","","","","","","","","","","Clube Atlético Cassilandense","Cassilandense",""
"http://pt.wikipedia.org/wiki/Jomo_Cosmos_Football_Club","","","","","","Ezenkosi","","","","","","Jomo Cosmos Football Club","Jomo Cosmos;;Jomo Cosmos Football Club",""
"http://pt.wikipedia.org/wiki/Pictet_Grasshoppers_Football_Club","","","","","","","","","","","","Pictet Grasshoppers Football Club","Pictet Grasshoppers Football Club",""
"http://pt.wikipedia.org/wiki/XVIII_Corpo_de_Montanha_(Alemanha)","","","","","","","","","","","","XVIII Corpo de Montanha (Alemanha)","XVIII Gebirgs-Armeekorps",""
"http://pt.wikipedia.org/wiki/J.T._Stars","","","","","","","","","","","","J.T. Stars","",""
"http://pt.wikipedia.org/wiki/Jurassic_5","","","","","","","","","","","","Jurassic 5","Jurassic 5",""
"http://pt.wikipedia.org/wiki/Miss_Mundo_Rio_Grande_do_Norte","","","","","","","","","","","","Miss Mundo Rio Grande do Norte","Miss Mundo;;Rio Grande do Norte",""
"http://pt.wikipedia.org/wiki/Trio_Virgulino","","","","","","","","","","","","Trio Virgulino","Trio Virgulino",""
"http://pt.wikipedia.org/wiki/Arte_&_Oficio","","","","","","","","","","","","Arte & Oficio","Arte & Oficio",""
"http://pt.wikipedia.org/wiki/Nativa_FM_(Sertãozinho)","","","","","","","","Sertão FM  Pontal FM","","","","Nativa FM (Sertãozinho)","Nativa FM Sertãozinho;;Rádio Pontal FM Ltda.",""
"http://pt.wikipedia.org/wiki/Brave_Entertainment","","","","","","","","","","","","Brave Entertainment","Brave Entertainment",""
"http://pt.wikipedia.org/wiki/Defensor_Sporting_Club","","","","","","La Violeta, La Viola, Tuerto, La Farola, El Defe, El Fusionado","","","","","","Defensor Sporting Club","Defensor",""
"http://pt.wikipedia.org/wiki/Operação_Amazônia_Nativa","OPAN","","","","","","","","","","","Operação Amazônia Nativa","Operação Amazônia Nativa",""
"http://pt.wikipedia.org/wiki/1._Fußball_Club_Schwalmstadt","","","","","","","","","","","","1. Fußball Club Schwalmstadt","1. FC Schwalmstadt",""
"http://pt.wikipedia.org/wiki/Futebol_Clube_de_Cabinda","","","","","","","","","","","","Futebol Clube de Cabinda","Futebol Clube de Cabinda",""
"http://pt.wikipedia.org/wiki/RSV_Göttingen_05","","","","","","","","","","","","RSV Göttingen 05","RSV Göttingen 05",""
"http://pt.wikipedia.org/wiki/Severe_Torture","","","","","","","","","","","","Severe Torture","Severe Torture",""
"http://pt.wikipedia.org/wiki/Banda_Guanabara","","","","","","","","","","","","Banda Guanabara","Banda Guanabara",""
"http://pt.wikipedia.org/wiki/Eclipse_(banda)","","","","","","","","","","","","Eclipse (banda)","Eclipse",""
"http://pt.wikipedia.org/wiki/União_cultural_pela_amizade_dos_povos","","","","","","","","","","","","União cultural pela amizade dos povos","União Cultural pela Amizade dos Povos",""
"http://pt.wikipedia.org/wiki/Knattspyrnufélagið_Valur","","","","","","","","","","","","Knattspyrnufélagið Valur","Knattspyrnufélagið Valur;;Valur",""
"http://pt.wikipedia.org/wiki/Boi_Sapatão","","","","","","","","","","","","Boi Sapatão","Boi Sapatão",""
"http://pt.wikipedia.org/wiki/Village_People","","","","","","","","","","","","Village People","",""
"http://pt.wikipedia.org/wiki/Grupo_Globo","","","","","","","","","","","","Grupo Globo","Globo Comunicação e Participações S.A.;;Grupo Globo",""
"http://pt.wikipedia.org/wiki/Lista_de_membros_de_Guns_N'_Roses","","","","","","","","","","","","Lista de membros de Guns N' Roses","Guns N' Roses",""
"http://pt.wikipedia.org/wiki/Idrottsföreningen_Kamraterna_Eskilstuna","","","","","","","","","","","","Idrottsföreningen Kamraterna Eskilstuna","IFK Eskilstuna;;Idrottsföreningen Kamraterna Eskilstuna",""
"http://pt.wikipedia.org/wiki/From_a_Second_Story_Window","","","","","","","","","","","","From a Second Story Window","From a Second Story Window",""
"http://pt.wikipedia.org/wiki/Forro_in_the_Dark","","","","","","","","","","","","Forro in the Dark","Forro in the Dark",""
"http://pt.wikipedia.org/wiki/Regimento_de_Intendência_(Suécia)","","","","","","","","","","","","Regimento de Intendência (Suécia)","",""
"http://pt.wikipedia.org/wiki/Psychic_Possessor","","","","","","","","","","","","Psychic Possessor","Psychic Possessor",""
"http://pt.wikipedia.org/wiki/SK_Lakers_Football_Club","","","","","","","","","","","","SK Lakers Football Club","SK Lakers Football Club",""
"http://pt.wikipedia.org/wiki/Sydney_Football_Club","","","","","","The Sky Blues, Bling FC","","","","","","Sydney Football Club","Sydney FC;;Sydney Football Club",""
"http://pt.wikipedia.org/wiki/PlatinumGames","","","","","","","","","","","","PlatinumGames","PlatinumGames Inc.;;プラチナゲームズ株式会社",""
"http://pt.wikipedia.org/wiki/TV_UFG","","","","","","","","","","","","TV UFG","TV UFG",""
"http://pt.wikipedia.org/wiki/Schneider_Electric","","","","","","","","","","","","Schneider Electric","Schneider Electric",""
"http://pt.wikipedia.org/wiki/Club_Deportivo_y_Social_Juventud_Unida","","","","","","A banda do bosque;;Lobo vermelho","","","","","","Club Deportivo y Social Juventud Unida","Club Deportivo y Social;;Juventud Unida",""
"http://pt.wikipedia.org/wiki/Três_Tristes_Tigres","","","","","","","","","","","","Três Tristes Tigres","Três Tristes Tigres",""
"http://pt.wikipedia.org/wiki/Jereissati_Participações_S.A.","","","","","","","","","","","","Jereissati Participações S.A.","Contax Participações S.A.;;Iguatemi Empresa de Shopping Centers S.A.;;Tele Norte Leste Participações S.A.;;Telemar Norte Leste S.A.;;Telemar Participações S.A. (Oi)",""
"http://pt.wikipedia.org/wiki/Dom_Bosco_Futebol_Clube","","","","","","","","","","","","Dom Bosco Futebol Clube","Dom Bosco",""
"http://pt.wikipedia.org/wiki/Altinho_Futebol_Clube","","","","","","","","","","","","Altinho Futebol Clube","Altinho;;Altinho Futebol Clube",""
"http://pt.wikipedia.org/wiki/Rainha_do_Turismo_Internacional","","","","","","","","","","","","Rainha do Turismo Internacional","Miss Tourism;;Queen International",""
"http://pt.wikipedia.org/wiki/Pessimist","","","","","","","","","","","","Pessimist","Pessimist",""
"http://pt.wikipedia.org/wiki/Apollo_United_Football_Club","","","","","","","","","","","","Apollo United Football Club","Apollo United Football Club",""
"http://pt.wikipedia.org/wiki/Vicious_White_Kids","","","","","","","","","","","","Vicious White Kids","Vicious White Kids",""
"http://pt.wikipedia.org/wiki/BarlowGirl","","","","","","","","","","","","BarlowGirl","BarlowGirl",""
"http://pt.wikipedia.org/wiki/Abaddon_Incarnate","","","","","","Bereaved","","","","","","Abaddon Incarnate","Abaddon Incarnate",""
"http://pt.wikipedia.org/wiki/Unidos_da_Vila_(São_José_dos_Campos)","","","","","","","","","","","","Unidos da Vila (São José dos Campos)","Unidos da Vila",""
"http://pt.wikipedia.org/wiki/Unidos_do_IV_Centenário_Futebol_Clube","","","","","","","","","","","","Unidos do IV Centenário Futebol Clube","IV Centenário",""
"http://pt.wikipedia.org/wiki/Iniciativa_Internacionalista_-_A_Solidariedade_entre_os_Povos","","","","","","","","","","","","Iniciativa Internacionalista - A Solidariedade entre os Povos","Iniciativa Internacionalista - A solidariedade entre os povos (II-SP)",""
"http://pt.wikipedia.org/wiki/FC_Unirea_Voluntari_Urziceni","","","","","","Chelsea de Ialomita, Lobos de Bărăgan, Chelsea de Urziceni","","","","","","FC Unirea Voluntari Urziceni","Fotbal Club Unirea 2015 Urziceni;;Unirea Urziceni",""
"http://pt.wikipedia.org/wiki/Team_Sleep","","","","","","","","","","","","Team Sleep","Team Sleep",""
"http://pt.wikipedia.org/wiki/Fino_Coletivo","","","","","","","","","","","","Fino Coletivo","Fino Coletivo",""
"http://pt.wikipedia.org/wiki/Stora_Enso","","","","","","","","","","","","Stora Enso","Stora Enso",""
"http://pt.wikipedia.org/wiki/Banda_Reflexu's","","","","","","","","","","","","Banda Reflexu's","Banda Reflexu's",""
"http://pt.wikipedia.org/wiki/Rádio_Universidade_AM_(Santa_Maria)","","","","","","","","","","","","Rádio Universidade AM (Santa Maria)","Rádio Universidade AM;;Rádio Universidade de Santa Maria",""
"http://pt.wikipedia.org/wiki/Universidade_Iguaçu","","","","","","UNIG","","","","","","Universidade Iguaçu","Universidade Iguaçu",""
"http://pt.wikipedia.org/wiki/Rádio_Clube_AM_Natal","","","","","","","","Rádio Educativa de Natal (1944-1946)  Rádio Poti (1946-2007)","","","","Rádio Clube AM Natal","Rádio Clube AM Natal;;Rádio Poti S.A.",""
"http://pt.wikipedia.org/wiki/Return_to_Forever","","","","","","Chick Corea","","","","","","Return to Forever","Return to Forever",""
"http://pt.wikipedia.org/wiki/Dibob","","","","","","","","","","","","Dibob","Dibob",""
"http://pt.wikipedia.org/wiki/Aborto_Elétrico","","","","","","","","","","","","Aborto Elétrico","Aborto Elétrico",""
"http://pt.wikipedia.org/wiki/Tropas_Internas_Russas","","","","","","BB, VV","","","","","","Tropas Internas Russas","",""
"http://pt.wikipedia.org/wiki/Nightwish","","","","","","","","","","","","Nightwish","Nightwish",""
"http://pt.wikipedia.org/wiki/Alumni_Medicina","Alumni Medicina","","","","","","","","","","","Alumni Medicina","Alumni Medicina - Núcleo de Antigos Estudantes de Medicina da Universidade do Minho",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Colombo","","","","","","","","","","","","Clube Atlético Colombo","Clube Atlético Colombo;;Colombo",""
"http://pt.wikipedia.org/wiki/Raça_Pura","","","","","","","","","","","","Raça Pura","Raça Pura",""
"http://pt.wikipedia.org/wiki/Henrique_&_Diego","","","","","","","","","","","","Henrique & Diego","Henrique e Diego",""
"http://pt.wikipedia.org/wiki/Sport_Clube_Leiria_e_Marrazes","","","","","","","","","","","","Sport Clube Leiria e Marrazes","Marrazes;;Sport Clube Leiria e Marrazes",""
"http://pt.wikipedia.org/wiki/GASCO_Football_Club","","","","","","","","","","","","GASCO Football Club","GASCO Football Club",""
"http://pt.wikipedia.org/wiki/Morgoth_(banda)","","","","","","","","","","","","Morgoth (banda)","Morgoth",""
"http://pt.wikipedia.org/wiki/Nomos_(banda)","","","","","","","","","","","","Nomos (banda)","Nomos",""
"http://pt.wikipedia.org/wiki/Bicicletas_Órbita","","","","","","","","","","","","Bicicletas Órbita","",""
"http://pt.wikipedia.org/wiki/LXXXVIII_Corpo_de_Exército_(Alemanha)","","","","","","LXXXVIII. AK","","","","","","LXXXVIII Corpo de Exército (Alemanha)","LXXXVIII. Armeekorps",""
"http://pt.wikipedia.org/wiki/Companhia_Energética_do_Rio_Grande_do_Norte","","","","","","","","","","","","Companhia Energética do Rio Grande do Norte","Companhia Energética do Rio Grande do Norte",""
"http://pt.wikipedia.org/wiki/Hydecroft_Foot-Ball_Club","","","","","","","","","","","","Hydecroft Foot-Ball Club","Hydecroft",""
"http://pt.wikipedia.org/wiki/Galícia_Esporte_Clube","","","","","","Azulino;;Demolidor de Campeões;;Granadeiro","","","","","","Galícia Esporte Clube","Galícia;;Galícia Esporte Clube",""
"http://pt.wikipedia.org/wiki/Abril_em_Maio","","","","","","","","","","","","Abril em Maio","Abril em Maio",""
"http://pt.wikipedia.org/wiki/Enseada_Indústria_Naval","","","","","","","","","","","","Enseada Indústria Naval","Enseada Indústria Naval;;Enseada Indústria Naval S.A.",""
"http://pt.wikipedia.org/wiki/Mondaine","","","","","","","","","","","","Mondaine","Mondaine Watch Ltd.",""
"http://pt.wikipedia.org/wiki/Universidade_Ibirapuera","","","","","","UNIb","","","","","","Universidade Ibirapuera","Universidade Ibirapuera",""
"http://pt.wikipedia.org/wiki/NOS_(operadora)","","","","","","","","","","","","NOS (operadora)","NOS",""
"http://pt.wikipedia.org/wiki/Limonil","","","","","","","","","","","","Limonil","Limonil",""
"http://pt.wikipedia.org/wiki/Futbolniy_Klub_Zenit","","","","","","(Сино-бело-голубые);;(Триколор);;Tricolor;;Аzul-Branco-Turquesas","","","","","","Futbolniy Klub Zenit","(Футбольный клуб „Зенит“);;Futbolniy Klub „Zenit"";;Zenit São Petersburgo;;Зенит Санкт-Петербург",""
"http://pt.wikipedia.org/wiki/União_de_Custóias_Futsal_Clube","","","","","","","","","","","","União de Custóias Futsal Clube","UCFC;;União de Custóias Futsal Clube",""
"http://pt.wikipedia.org/wiki/Partido_Verde_(Irlanda)","","","","","","","","Comhaontas Glas;;Green Party","","","","Partido Verde (Irlanda)","Partido Verde",""
"http://pt.wikipedia.org/wiki/Spahn_Ranch_(banda)","","","","","","","","","","","","Spahn Ranch (banda)","Spahn Ranch",""
"http://pt.wikipedia.org/wiki/Magníficos","","","","","","","","","","","","Magníficos","Magníficos",""
"http://pt.wikipedia.org/wiki/Sepik_Football_Club","","","","","","","","","","","","Sepik Football Club","Sepik Football Club",""
"http://pt.wikipedia.org/wiki/Universidade_de_Tulsa","","","","","","","","","","","","Universidade de Tulsa","",""
"http://pt.wikipedia.org/wiki/Salada_de_Frutas","","","","","","","","","","","","Salada de Frutas","Salada De Frutas",""
"http://pt.wikipedia.org/wiki/RCTV_Internacional","","","","","","","","","","","","RCTV Internacional","Novo RCTV;;Radio Caracas Televisión C.A. - RCTV",""
"http://pt.wikipedia.org/wiki/Friedrichshainer_SV_Berolina_Stralau_01_e.V.","","","","","","Bero","","","","","","Friedrichshainer SV Berolina Stralau 01 e.V.","Berolina Stralau",""
"http://pt.wikipedia.org/wiki/Global_Editora","","","","","","","","","","","","Global Editora","Global Editora",""
"http://pt.wikipedia.org/wiki/Prek_Pra_Keila_Football_Club","","","","","","","","","","","","Prek Pra Keila Football Club","Prek Pra Keila Football Club",""
"http://pt.wikipedia.org/wiki/Enosis_Neon_Paralimni","","","","","","Vissini","","","","","","Enosis Neon Paralimni","Enosis;;Enosis Neon Paralimni Football Club",""
"http://pt.wikipedia.org/wiki/Universidade_Central_do_Chile","","","","","","","","","","","","Universidade Central do Chile","Universidad Central de Chile;;Universidade Central do Chile",""
"http://pt.wikipedia.org/wiki/Nektar","","","","","","","","","","","","Nektar","Nektar",""
"http://pt.wikipedia.org/wiki/The_Locust","","","","","","","","","","","","The Locust","The Locust",""
"http://pt.wikipedia.org/wiki/Rebeldes_do_Samba","","","","","","","","","","","","Rebeldes do Samba","Rebeldes",""
"http://pt.wikipedia.org/wiki/Bariga_Dhexe_Football_Club","","","","","","","","","","","","Bariga Dhexe Football Club","Bariga Dhexe Football Club",""
"http://pt.wikipedia.org/wiki/Mount_Everest_Nepal","","","","","","","","","","","","Mount Everest Nepal","Mount Everest Nepal",""
"http://pt.wikipedia.org/wiki/Comcast","","","","","","","","","","","","Comcast","Comcast/NBCU",""
"http://pt.wikipedia.org/wiki/5_Seconds_of_Summer","","","","","","5SOS","","","","","","5 Seconds of Summer","5 Seconds of Summer",""
"http://pt.wikipedia.org/wiki/Celestial_Season","","","","","","","","","","","","Celestial Season","Celestial Season",""
"http://pt.wikipedia.org/wiki/Crusaders_Futebol_Americano","","","","","","","","","","","","Crusaders Futebol Americano","Crusaders",""
"http://pt.wikipedia.org/wiki/Pacific_Northwest_Wrestling","","","","","","","","","","","","Pacific Northwest Wrestling","Pacific Northwest Wrestling",""
"http://pt.wikipedia.org/wiki/Aterciopelados","","","","","","","","","","","","Aterciopelados","Aterciopelados",""
"http://pt.wikipedia.org/wiki/17.ª_Divisão_Panzer_(Alemanha)","","","","","","","","","","","","17.ª Divisão Panzer (Alemanha)","",""
"http://pt.wikipedia.org/wiki/Chrystian_&_Ralf","","","","","","","","","","","","Chrystian & Ralf","Chrystian & Ralf",""
"http://pt.wikipedia.org/wiki/Metra","","","","","","","","","","","","Metra","Sistema Metropolitano de Transportes - Metra",""
"http://pt.wikipedia.org/wiki/The_Nashville_Network","","","","","","","","Gaylord Entertainment Company(1983-1995);;Westinghouse Electric Corporation-CBS(1995-1997)","","","","The Nashville Network","The Nashville Network",""
"http://pt.wikipedia.org/wiki/Georgetown_Football_Club","","","","","","","","","","","","Georgetown Football Club","Georgetown Football Club",""
"http://pt.wikipedia.org/wiki/Centro_de_Desenvolvimento_Comunitário_Manicoré","","","","","","Bacurau do Madeira;;Gigante do Madeira","","","","","","Centro de Desenvolvimento Comunitário Manicoré","CDC Manicoré",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Itaúna","","","","","","Cachorrão","","","","","","Esporte Clube Itaúna","EC Itaúna",""
"http://pt.wikipedia.org/wiki/Sobral_Esporte_Clube","","","","","","Tricolor da Princesa","","","","","","Sobral Esporte Clube","Sobral Esporte Clube",""
"http://pt.wikipedia.org/wiki/Quatro_Fatos","","","","","","","","","","","","Quatro Fatos","Quatro Fatos",""
"http://pt.wikipedia.org/wiki/Partido_Comunista_da_Federação_Russa","","","","","","","","Коммунистическая Партия Российской Федерации","","","","Partido Comunista da Federação Russa","Partido Comunista da Federação Russa",""
"http://pt.wikipedia.org/wiki/Autoridade_de_Investimento_do_Qatar","","","","","","","","","","","","Autoridade de Investimento do Qatar","Qatar Investment Authority",""
"http://pt.wikipedia.org/wiki/Górniczy_Klub_Sportowy_Szombierki_Bytom","","","","","","""The Green"", ""Szombry""","","","","","","Górniczy Klub Sportowy Szombierki Bytom","Górniczy Klub Sportowy Szombierki Bytom/Towarzystwo Sportowe Szombierki Bytom;;Szombierki Bytom",""
"http://pt.wikipedia.org/wiki/Partido_Socialista_Brasileiro","","","","","","","","","","","","Partido Socialista Brasileiro","",""
"http://pt.wikipedia.org/wiki/Brooklyn_Tabernacle_Choir","","","","","","","","","","","","Brooklyn Tabernacle Choir","Brooklyn Tabernacle Choir",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Ipitanga_Bahia","","","","","","","","","","","","Esporte Clube Ipitanga Bahia","Esporte Clube Ipitanga Bahia;;Ipitanga",""
"http://pt.wikipedia.org/wiki/Green_Stripe","","","","","","","","","","","","Green Stripe","Green Stripe",""
"http://pt.wikipedia.org/wiki/Top_Gospel","","","","","","","","","","","","Top Gospel","Top Gospel",""
"http://pt.wikipedia.org/wiki/Protocol_Recordings","","","","","","","","","","","","Protocol Recordings","Protocol Recordings",""
"http://pt.wikipedia.org/wiki/Belo_Jardim_Futebol_Clube","","","","","","Calango do Agreste","","","","","","Belo Jardim Futebol Clube","Belo Jardim;;Belo Jardim Futebol Clube",""
"http://pt.wikipedia.org/wiki/Rádio_Planeta_Diário_FM","","","","","","","","","","","","Rádio Planeta Diário FM","Planeta Diário FM",""
"http://pt.wikipedia.org/wiki/Esquadrão_201","","","","","","","","","","","","Esquadrão 201","Esquadrão de Caça 201",""
"http://pt.wikipedia.org/wiki/Universidade_Regional_do_Noroeste_do_Estado_do_Rio_Grande_do_Sul","","","","","","UNIJUÍ","","","","","","Universidade Regional do Noroeste do Estado do Rio Grande do Sul","Universidade Regional do Noroeste do Estado do Rio Grande do Sul",""
"http://pt.wikipedia.org/wiki/Clube_do_Remo","","","","","","Clube de Periçá;;Filho da Glória e do Triunfo;;Leão Azul;;Leão da Amazônia;;Leão deAntônio Baena;;O Mais Querido","","","","","","Clube do Remo","Remo",""
"http://pt.wikipedia.org/wiki/GlobeStar_Systems","","","","","","","","","","","","GlobeStar Systems","GlobeStar Systems",""
"http://pt.wikipedia.org/wiki/Associazione_Sportiva_Dilettantistica_Oplonti_Pro_Savoia","","","","","","Oplontini, Biancoscudati, Torresi","","","","","","Associazione Sportiva Dilettantistica Oplonti Pro Savoia","Savoia",""
"http://pt.wikipedia.org/wiki/ITA_Júnior","","","","","","","","","","","","ITA Júnior","ITA Júnior",""
"http://pt.wikipedia.org/wiki/Råsunda_Idrotssällskap","","","","","","","","","","","","Råsunda Idrotssällskap","Råsunda IS",""
"http://pt.wikipedia.org/wiki/Ivinhema_Atlético_Clube","","","","","","","","","","","","Ivinhema Atlético Clube","Ivinhema",""
"http://pt.wikipedia.org/wiki/Golpe_de_Estado_(banda_de_Portugal)","","","","","","","","","","","","Golpe de Estado (banda de Portugal)","Golpe de Estado",""
"http://pt.wikipedia.org/wiki/Edeka","","","","","","","","","","","","Edeka","Edeka Gruppe/Edeka Zentrale AG & Co. KG",""
"http://pt.wikipedia.org/wiki/Uns_e_Outros","","","","","","","","","","","","Uns e Outros","Uns E Outros",""
"http://pt.wikipedia.org/wiki/Universidade_de_Lima","","","","","","","","","","","","Universidade de Lima","Universidad de Lima;;Universidade de Lima",""
"http://pt.wikipedia.org/wiki/Moose_Blood","","","","","","","","","","","","Moose Blood","Moose Blood",""
"http://pt.wikipedia.org/wiki/100._Jäger_Division","","","","","","","","","","","","100. Jäger Division","100. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Kabwafu_United_Football_Club","","","","","","","","","","","","Kabwafu United Football Club","Kabwafu United Football Club",""
"http://pt.wikipedia.org/wiki/Savona_Foot_Ball_Club","","","","","","Striscioni","","","","","","Savona Foot Ball Club","Savona F.B.C.",""
"http://pt.wikipedia.org/wiki/Ratana_Bundit_Bangkok","","","","","","","","","","","","Ratana Bundit Bangkok","Ratana Bundit Bangkok",""
"http://pt.wikipedia.org/wiki/Deixa_Falar_(Belém)","","","","","","","","","","","","Deixa Falar (Belém)","Deixa Falar",""
"http://pt.wikipedia.org/wiki/Viação_União","","","","","","","","","","","","Viação União","Viação União",""
"http://pt.wikipedia.org/wiki/Grupamento_Marítimo_e_Fluvial","","","","","","GMF","","","","","","Grupamento Marítimo e Fluvial","Grupamento Marítimo e Fluvial",""
"http://pt.wikipedia.org/wiki/BiS","","","","","","Brand-new idol Society","","","","","","BiS","BiS",""
"http://pt.wikipedia.org/wiki/Joy_Division","","","","","","","","","","","","Joy Division","150px",""
"http://pt.wikipedia.org/wiki/Grupo_Desportivo_de_Boticas","","","","","","Barrosões;;Botiquenses;;Transmontanos","","","","","","Grupo Desportivo de Boticas","GDB;;Grupo Desportivo de Boticas",""
"http://pt.wikipedia.org/wiki/15.ª_Divisão_de_Granadeiros_da_Waffen_SS_(1.ª_Letã)","","","","","","","","","","","","15.ª Divisão de Granadeiros da Waffen SS (1.ª Letã)","15.ª Divisão de Granadeiros da Waffen SS (1.ª Letã)",""
"http://pt.wikipedia.org/wiki/DisneyToon_Studios","","","","","","","","","","","","DisneyToon Studios","DisneyToon Studios",""
"http://pt.wikipedia.org/wiki/Proyecto_40","","","","","","","","","","","","Proyecto 40","Proyecto 40",""
"http://pt.wikipedia.org/wiki/Tricae","","","","","","","","","","","","Tricae","tricae.com.br",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_14_de_Julho","","","","","","Leão da Fronteira","","","","","","Esporte Clube 14 de Julho","14 de Julho;;Esporte Clube 14 de Julho",""
"http://pt.wikipedia.org/wiki/Kumapim_Stars_Football_Club","","","","","","","","","","","","Kumapim Stars Football Club","Kumapim Stars Football Club",""
"http://pt.wikipedia.org/wiki/KTBN-TV","","","","","","","","","","","","KTBN-TV","KTBN-TV",""
"http://pt.wikipedia.org/wiki/TVI_Reality","","","","","","","","","","","","TVI Reality","TVI Reality",""
"http://pt.wikipedia.org/wiki/BBC_One","","","","","","","","","","","","BBC One","BBC One;;British Broadcasting Corporation One",""
"http://pt.wikipedia.org/wiki/Victoria's_Secret","","","","","","","","","","","","Victoria's Secret","Victoria's Secret",""
"http://pt.wikipedia.org/wiki/STX_Europe","","","","","","","","","","","","STX Europe","STX Europe;;STX Europe AS",""
"http://pt.wikipedia.org/wiki/The_Dirty_Heads","","","","","","","","","","","","The Dirty Heads","The Dirty Heads",""
"http://pt.wikipedia.org/wiki/A_União_(Itália)","","","","","","","","L'Unione","","","","A União (Itália)","A União",""
