"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Juventude_FA","","","","","","","","","","","","Juventude FA","Juventude;;Juventude F.A.",""
"http://pt.wikipedia.org/wiki/Football_Club_de_Sète_34","","","","","","Alviverdes, Golfinhos","","","","","","Football Club de Sète 34","FC Sète;;Football Club de Sète 34",""
"http://pt.wikipedia.org/wiki/Império_Verde_e_Rosa","","","","","","","","","","","","Império Verde e Rosa","Império Verde e Rosa",""
"http://pt.wikipedia.org/wiki/SV_Altlüdersdorf","","","","","","","","","","","","SV Altlüdersdorf","SV Altlüdersdorf",""
"http://pt.wikipedia.org/wiki/Federação_Portuguesa_de_Ténis","","","","","","","","","","","","Federação Portuguesa de Ténis","Federação Portuguesa de Ténis (FPT)",""
"http://pt.wikipedia.org/wiki/Brusque_Futebol_Clube","","","","","","Bruscão;;Quadricolor","","","","","","Brusque Futebol Clube","Brusque;;Brusque Futebol Clube",""
"http://pt.wikipedia.org/wiki/Novalis_(banda)","","","","","","","","","","","","Novalis (banda)","Novalis",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Juventus","","","","","","Grená;;Juve;;Moleque Travesso","","","","","","Clube Atlético Juventus","Juventus",""
"http://pt.wikipedia.org/wiki/Associazione_Sportiva_Livorno_Calcio","","","","","","Grenás","","","","","","Associazione Sportiva Livorno Calcio","Livorno",""
"http://pt.wikipedia.org/wiki/Katova_Football_Club","","","","","","","","","","","","Katova Football Club","Katova Football Club",""
"http://pt.wikipedia.org/wiki/Futebol_Clube_Paços_de_Ferreira","","","","","","Auri-Verdes;;Castores;;Equipa da Capital do Móvel;;Pacenses","","","","","","Futebol Clube Paços de Ferreira","Paços de Ferreira",""
"http://pt.wikipedia.org/wiki/69_Chambers","","","","","","","","","","","","69 Chambers","69 Chambers",""
"http://pt.wikipedia.org/wiki/The_Blues_Brothers","","","","","","","","","","","","The Blues Brothers","The Blues Brothers",""
"http://pt.wikipedia.org/wiki/Arc-en-Ciel_Morandzambé","","","","","","","","","","","","Arc-en-Ciel Morandzambé","Arc-en-Ciel Morandzambé",""
"http://pt.wikipedia.org/wiki/Mainhorse","","","","","","","","","","","","Mainhorse","Mainhorse",""
"http://pt.wikipedia.org/wiki/20th_Century_Fox_Television","","","","","","","","","","","","20th Century Fox Television","20th Century Fox Television;;Twentieth Century Fox Television, Inc.",""
"http://pt.wikipedia.org/wiki/Indústria_Naval_do_Ceará","","","","","","","","","","","","Indústria Naval do Ceará","INACE",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_Itaboraí","","","","","","ADI;;Azulão;;Águia","","","","","","Associação Desportiva Itaboraí","Itaboraí",""
"http://pt.wikipedia.org/wiki/7.º_Batalhão_de_Engenharia_de_Combate","","","","","","7°BE Cmb","","","","","","7.º Batalhão de Engenharia de Combate","7ºBatalhão de Engenharia de Combate",""
"http://pt.wikipedia.org/wiki/Z-Boys","","","","","","Z-Boys","","","","","","Z-Boys","Z-Boys;;Zephyr Competition Team",""
"http://pt.wikipedia.org/wiki/106_FM","","","","","","","","","","","","106 FM","106 FM;;106 FM Sertaneja",""
"http://pt.wikipedia.org/wiki/Sapekhburto_Klubi_Dila","","","","","","","","","","","","Sapekhburto Klubi Dila","Dila Gori;;FC Dila Gori",""
"http://pt.wikipedia.org/wiki/Net-linx","","","","","","","","","","","","Net-linx","net-linx",""
"http://pt.wikipedia.org/wiki/Wilco","","","","","","","","","","","","Wilco","Wilco",""
"http://pt.wikipedia.org/wiki/Bassett-Lowke","","","","","","","","","","","","Bassett-Lowke","Bassett-Lowke",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Cascatinha","","","","","","","","","","","","Esporte Clube Cascatinha","Cascatinha",""
"http://pt.wikipedia.org/wiki/Capital_Transportes_Urbanos","","","","","","","","","","","","Capital Transportes Urbanos","Capital Transportes Urbanos",""
"http://pt.wikipedia.org/wiki/Tool","","","","","","","","","","","","Tool","Tool",""
"http://pt.wikipedia.org/wiki/Alibi","","","","","","","","","","","","Alibi","Alibi",""
"http://pt.wikipedia.org/wiki/Video_Hits","","","","","","","","","","","","Video Hits","Video Hits",""
"http://pt.wikipedia.org/wiki/Partido_Socialista_dos_Trabalhadores_(Portugal)","","","","","","","","","","","","Partido Socialista dos Trabalhadores (Portugal)","Partido Socialista dos Trabalhadores",""
"http://pt.wikipedia.org/wiki/Mix_FM_Rio_de_Janeiro","","","","","","","","''Imprensa FM,Jovem Pan FM Rio","","","","Mix FM Rio de Janeiro","Mix FM Rio de Janeiro;;Rádio Imprensa S/A",""
"http://pt.wikipedia.org/wiki/Qviding_Fräntorps_Idrottsförening","","","","","","","","","","","","Qviding Fräntorps Idrottsförening","Qviding FIF",""
"http://pt.wikipedia.org/wiki/Club_Athlétique_Bizertin","","","","","","Les Requins","","","","","","Club Athlétique Bizertin","Bizertin",""
"http://pt.wikipedia.org/wiki/Terrestre_do_Samba","","","","","","","","","","","","Terrestre do Samba","Terrestre",""
"http://pt.wikipedia.org/wiki/Jagdstaffel_62","","","","","","","","","","","","Jagdstaffel 62","",""
"http://pt.wikipedia.org/wiki/Miss_Beleza_Internacional","","","","","","","","","","","","Miss Beleza Internacional","Miss Beleza Internacional",""
"http://pt.wikipedia.org/wiki/Rhenus","","","","","","","","","","","","Rhenus","Rhenus AG & Co. KG",""
"http://pt.wikipedia.org/wiki/Genius,_KYE_Systems_Corp.","","","","","","","","","","","","Genius, KYE Systems Corp.","Genius;;KYE Systems Corp.",""
"http://pt.wikipedia.org/wiki/Atlus","","","","","","","","","","","","Atlus","Atlus",""
"http://pt.wikipedia.org/wiki/Associação_Internacional_de_Conselhos_Econômicos_e_Sociais_e_Instituições_Similares","AICESIS","","","","","","","","","","","Associação Internacional de Conselhos Econômicos e Sociais e Instituições Similares","Associação Internacional de Conselhos Econômicos e Sociais e Instituições Similares",""
"http://pt.wikipedia.org/wiki/Football_Inter_Club_Association","","","","","","","","","","","","Football Inter Club Association","Football Inter Club Association",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_Rural_do_Rio_de_Janeiro","","","","","","UFRRJ","","","","","","Universidade Federal Rural do Rio de Janeiro","Universidade Federal Rural do Rio de Janeiro;;Universidade Rural do Brasil",""
"http://pt.wikipedia.org/wiki/Mohammedan_Sporting_Club_(Sirajganj)","","","","","","","","","","","","Mohammedan Sporting Club (Sirajganj)","Mohammedan Sporting Club (Sirajganj)",""
"http://pt.wikipedia.org/wiki/FAC_Sport_de_Makabana","","","","","","","","","","","","FAC Sport de Makabana","FAC Sport de Makabana",""
"http://pt.wikipedia.org/wiki/Juventude_do_Movimento_Popular_de_Libertação_de_Angola","JMPLA","","","","","","","","","","","Juventude do Movimento Popular de Libertação de Angola","Juventude do Movimento Popular de Libertação de Angola",""
"http://pt.wikipedia.org/wiki/Aachener_Turn-_und_Sportverein_Alemannia_1900","","","","","","Kartoffelkäfer (Besouro)","","","","","","Aachener Turn- und Sportverein Alemannia 1900","Aachen",""
"http://pt.wikipedia.org/wiki/Chthonic","","","","","","","","","","","","Chthonic","CHTHONIC",""
"http://pt.wikipedia.org/wiki/TV_Baiana","","","","","","","","","","","","TV Baiana","TV Baiana",""
"http://pt.wikipedia.org/wiki/Korea_Hydro_&_Nuclear_Power","","","","","","","","","","","","Korea Hydro & Nuclear Power","Korea Hydro & Nuclear Power Co., Ltd.;;한국수력원자력주식회사",""
"http://pt.wikipedia.org/wiki/Associação_Esportiva_Granjense_Atlético_Clube","","","","","","","","","","","","Associação Esportiva Granjense Atlético Clube","Granjense",""
"http://pt.wikipedia.org/wiki/Universidade_de_Artes_de_Tóquio","","","","","","","","","","","","Universidade de Artes de Tóquio","Universidade de Artes de Tóquio",""
"http://pt.wikipedia.org/wiki/C&A","","","","","","","","","","","","C&A","C&A Modas Ltda;;S/A",""
"http://pt.wikipedia.org/wiki/Porangatu_Atlético_Clube","","","","","","PAC","","","","","","Porangatu Atlético Clube","Porangatu Atlético Clube",""
"http://pt.wikipedia.org/wiki/Paionia","","","","","","","","","","","","Paionia","Paionia",""
"http://pt.wikipedia.org/wiki/Star_TV","","","","","","","","","","","","Star TV","Star TV",""
"http://pt.wikipedia.org/wiki/Blind_Guardian","","","","","","","","","","","","Blind Guardian","Blind Guardian",""
"http://pt.wikipedia.org/wiki/Dillinger_Four","","","","","","","","","","","","Dillinger Four","Dillinger Four",""
"http://pt.wikipedia.org/wiki/Leões_da_Tijuca","","","","","","","","","","","","Leões da Tijuca","Leões da Tijuca",""
"http://pt.wikipedia.org/wiki/21º_Exército_(Alemanha)","","","","","","AOK 21","","","","","","21º Exército (Alemanha)","21. Armee",""
"http://pt.wikipedia.org/wiki/Anjos_do_Inferno","","","","","","","","","","","","Anjos do Inferno","Anjos do Inferno",""
"http://pt.wikipedia.org/wiki/Bloco_Carnavalesco_Lírico_Rosas_da_Boa_Vista","","","","","","","","","","","","Bloco Carnavalesco Lírico Rosas da Boa Vista","Bloco Carnavalesco Lírico Rosas da Boa Vista",""
"http://pt.wikipedia.org/wiki/Instituto_Nacional_de_Matemática_Pura_e_Aplicada","","","","","","IMPA","","","","","","Instituto Nacional de Matemática Pura e Aplicada","Instituto Nacional de Matemática Pura e Aplicada",""
"http://pt.wikipedia.org/wiki/Medskogsbrons_Bollklubb","","","","","","","","","","","","Medskogsbrons Bollklubb","Medskogsbrons BK;;Medskogsbrons Bollklubb",""
"http://pt.wikipedia.org/wiki/Éden_Futebol_Clube","","","","","","Azulão de Meriti","","","","","","Éden Futebol Clube","Éden",""
"http://pt.wikipedia.org/wiki/Apocalypse_(banda)","","","","","","","","","","","","Apocalypse (banda)","Apocalypse",""
"http://pt.wikipedia.org/wiki/SEX_-virgin_killer-","","","","","","","","","","","","SEX -virgin killer-","SEX -virgin killer-",""
"http://pt.wikipedia.org/wiki/Esquerda_Unida_e_Alternativa","","","","","","","","Esquerra Unida i Alternativa","","","","Esquerda Unida e Alternativa","Esquerda Unida e Alternativa",""
"http://pt.wikipedia.org/wiki/Boa_Vontade_TV","","","","","","","","","","","","Boa Vontade TV","Boa Vontade TV;;Fundação José de Paiva Netto",""
"http://pt.wikipedia.org/wiki/Eleições_legislativas_portuguesas_de_2009","","","","","","","","","","","","Eleições legislativas portuguesas de 2009","",""
"http://pt.wikipedia.org/wiki/Unicamp_Eucalyptus","","","","","","Koalas","","","","","","Unicamp Eucalyptus","",""
"http://pt.wikipedia.org/wiki/Detonautas_Roque_Clube","","","","","","","","","","","","Detonautas Roque Clube","Detonautas Roque Clube",""
"http://pt.wikipedia.org/wiki/Club_Alianza_Lima","","","","","","Los grones, Los íntimos","","","","","","Club Alianza Lima","Alianza Lima",""
"http://pt.wikipedia.org/wiki/Phayao_Football_Club","","","","","","","","","","","","Phayao Football Club","Phayao FC;;Phayao Football Club",""
"http://pt.wikipedia.org/wiki/Massive_Attack","","","","","","","","","","","","Massive Attack","Massive Attack",""
"http://pt.wikipedia.org/wiki/Unidos_da_Vila_Mamona","","","","","","","","","","","","Unidos da Vila Mamona","Unidos da Vila Mamona",""
"http://pt.wikipedia.org/wiki/The_Flaming_Lips","","","","","","","","","","","","The Flaming Lips","The Flaming Lips",""
"http://pt.wikipedia.org/wiki/TV_Nativa_(Imperatriz)","","","","","","","","","","","","TV Nativa (Imperatriz)","TV Nativa",""
"http://pt.wikipedia.org/wiki/Colligação_Sportiva_Recifense","","","","","","","","","","","","Colligação Sportiva Recifense","Colligação Recifense",""
"http://pt.wikipedia.org/wiki/CIP_Foot-ball_Club","","","","","","A Alegria de Itajaí","","","","","","CIP Foot-ball Club","CIP;;CIP Futebol Clube",""
"http://pt.wikipedia.org/wiki/Gary_Lewis_&_the_Playboys","","","","","","","","","","","","Gary Lewis & the Playboys","Gary Lewis & the Playboys",""
"http://pt.wikipedia.org/wiki/Marvel_Studios","","","","","","","","","","","","Marvel Studios","Marvel Studios",""
"http://pt.wikipedia.org/wiki/A_Academia_Americana_Da_Guitarra","","","","","","","","","","","","A Academia Americana Da Guitarra","A Academia Americana Da Guitarra",""
"http://pt.wikipedia.org/wiki/Universidade_de_Northrop","","","","","","","","","","","","Universidade de Northrop","",""
"http://pt.wikipedia.org/wiki/Demons_&_Wizards","","","","","","","","","","","","Demons & Wizards","Demons & Wizards",""
"http://pt.wikipedia.org/wiki/Ambasadori","","","","","","","","","","","","Ambasadori","Ambasadori",""
"http://pt.wikipedia.org/wiki/TV_Globo_Minas","","","","","","","","","","","","TV Globo Minas","TV Globo Belo Horizonte",""
"http://pt.wikipedia.org/wiki/Great_Ashanti_Football_Club","","","","","","","","","","","","Great Ashanti Football Club","Great Ashanti Football Club",""
"http://pt.wikipedia.org/wiki/Jobbik","","","","","","","","Jobbik Magyarországért Mozgalom","","","","Jobbik","Jobbik-Movimento por uma Hungria Melhor",""
"http://pt.wikipedia.org/wiki/Expresso_Satélite_Norte","","","","","","","","","","","","Expresso Satélite Norte","Expresso Satélite Norte Ltda.",""
"http://pt.wikipedia.org/wiki/KariZma","","","","","","","","","","","","KariZma","KariZma",""
"http://pt.wikipedia.org/wiki/Lotto","","","","","","","","","","","","Lotto","Lotto Sport Italia",""
"http://pt.wikipedia.org/wiki/Líder_FM","","","","","","","","","","","","Líder FM","Fundação Waldy Freitas;;Líder FM",""
"http://pt.wikipedia.org/wiki/Rádio_e_Televisão_de_Portugal","","","","","","","","","","","","Rádio e Televisão de Portugal","Rádio e Televisão de Portugal, S.A.",""
"http://pt.wikipedia.org/wiki/Universidade_do_Sul_de_Santa_Catarina","","","","","","UNISUL","","","","","","Universidade do Sul de Santa Catarina","Universidade do Sul de Santa Catarina (UNISUL)",""
"http://pt.wikipedia.org/wiki/RadioBeat","","","","","","","","Rádio Eldorado FM (1978-????)  Rádio 98 FM (????-2008)  Rádio Beat98 FM (2008-2014)","","","","RadioBeat","RadioBeat;;Rádio Globo Eldorado Ltda.",""
"http://pt.wikipedia.org/wiki/Koenigsegg","","","","","","","","","","","","Koenigsegg","Koenigsegg Automotive AB",""
"http://pt.wikipedia.org/wiki/Associação_Atlética_Relações_Exteriores","","","","","","","","","","","","Associação Atlética Relações Exteriores","Associação Atlética Relações Exteriores;;Relações Exteriores",""
"http://pt.wikipedia.org/wiki/Vigor","","","","","","","","","","","","Vigor","Vigor",""
"http://pt.wikipedia.org/wiki/Suspyre","","","","","","","","","","","","Suspyre","Suspyre",""
"http://pt.wikipedia.org/wiki/Exército_de_Defesa_do_Nagorno-Karabakh","","","","","","","","","","","","Exército de Defesa do Nagorno-Karabakh","Exército de Defesa do Nagorno-Karabakh",""
"http://pt.wikipedia.org/wiki/Umbrella_Corporation","","","","","","","","","","","","Umbrella Corporation","Umbrella Corporation;;Umbrella Inc.;;Umbrella Pharmaceutical Inc.;;アンブレラ・コーポレーション",""
"http://pt.wikipedia.org/wiki/Oingo_Boingo","","","","","","","","","","","","Oingo Boingo","Oingo Boingo",""
"http://pt.wikipedia.org/wiki/Auto_Esporte_Clube_(Amazonas)","","","","","","Clube Motorizado","","","","","","Auto Esporte Clube (Amazonas)","Auto Esporte",""
"http://pt.wikipedia.org/wiki/Red_Cross_Football_Club","","","","","","","","","","","","Red Cross Football Club","Red Cross;;Red Cross Football Club",""
"http://pt.wikipedia.org/wiki/Centro_de_Ensino_Superior_Cenecista_de_Farroupilha","","","","","","CESF","","","","","","Centro de Ensino Superior Cenecista de Farroupilha","Centro de Ensino Superior de Farroupilha",""
"http://pt.wikipedia.org/wiki/Mouloudia_Club_d'Alger","","","","","","","","","","","","Mouloudia Club d'Alger","MC Argel",""
"http://pt.wikipedia.org/wiki/History_(Canadá)","","","","","","","","","","","","History (Canadá)","History",""
"http://pt.wikipedia.org/wiki/Transportes_Vila_Isabel","","","","","","","","","","","","Transportes Vila Isabel","Transportes Vila Isabel",""
"http://pt.wikipedia.org/wiki/Khazri_Buzovna","","","","","","","","","","","","Khazri Buzovna","Khazri Buzovna",""
"http://pt.wikipedia.org/wiki/Club_Social_y_Deportivo_Municipal","","","","","","Diablos Rojos, Escarlatas, Ediles;;Rojos, El Penta, El Mimado de la Aficion,","","","","","","Club Social y Deportivo Municipal","Club Social y Deportivo Municipal;;Municipal",""
"http://pt.wikipedia.org/wiki/Cutting_Crew","","","","","","","","","","","","Cutting Crew","Cutting Crew",""
"http://pt.wikipedia.org/wiki/MBE_Oilers_Football_Club","","","","","","","","","","","","MBE Oilers Football Club","MBE Oilers Football Club",""
"http://pt.wikipedia.org/wiki/Grupo_Molungo","","","","","","","","","","","","Grupo Molungo","Grupo Molungo",""
"http://pt.wikipedia.org/wiki/Siddharta","","","","","","","","","","","","Siddharta","Siddharta",""
"http://pt.wikipedia.org/wiki/LG_Electronics","","","","","","","","","","","","LG Electronics","LG Electronics",""
"http://pt.wikipedia.org/wiki/World_Class_Championship_Wrestling","","","","","","","","","","","","World Class Championship Wrestling","World Class Championship Wrestling",""
"http://pt.wikipedia.org/wiki/Mohun_Bagan_Athletic_Club","","","","","","The Mariners","","","","","","Mohun Bagan Athletic Club","Mohun Bagan;;Mohun Bagan Athletic Club",""
"http://pt.wikipedia.org/wiki/Amaggi_Energia","","","","","","","","","","","","Amaggi Energia","Amaggi Energia",""
"http://pt.wikipedia.org/wiki/Scantraxx","","","","","","","","","","","","Scantraxx","Scantraxx Recordz",""
"http://pt.wikipedia.org/wiki/Bacamarte_(banda)","","","","","","","","","","","","Bacamarte (banda)","Bacamarte",""
"http://pt.wikipedia.org/wiki/Novo_Tempo_FM_(Pacajá)","","","","","","","","","","","","Novo Tempo FM (Pacajá)","ACIPA - Associação de Cultura e Informação de Pacajá;;Rádio Novo Tempo FM",""
"http://pt.wikipedia.org/wiki/Exército_do_Iraque","","","","","","","","","","","","Exército do Iraque","Exército do Iraque",""
"http://pt.wikipedia.org/wiki/Associação_Esportiva_de_Venâncio_Aires","","","","","","","","","","","","Associação Esportiva de Venâncio Aires","Assoeva",""
"http://pt.wikipedia.org/wiki/One_Laptop_per_Child","","","","","","","","","","","","One Laptop per Child","One Laptop per Child",""
"http://pt.wikipedia.org/wiki/Slow_Food","","","","","","","","","","","","Slow Food","Slow Food",""
"http://pt.wikipedia.org/wiki/Fififf_Teeners","","","","","","","","","","","","Fififf Teeners","Fififf Teeners",""
"http://pt.wikipedia.org/wiki/Rádio_Atlântida_FM_(Blumenau)","","","","","","","","","","","","Rádio Atlântida FM (Blumenau)","Rádio Atlântida;;Rádio Atlântida FM de Blumenau Ltda.",""
"http://pt.wikipedia.org/wiki/Gandzasar_FC","","","","","","","","","","","","Gandzasar FC","Gandzasar",""
"http://pt.wikipedia.org/wiki/Conquista_Futebol_Clube","","","","","","","","","","","","Conquista Futebol Clube","Conquista",""
"http://pt.wikipedia.org/wiki/Rádio_Fronteira_FM","","","","","","","","","","","","Rádio Fronteira FM","Empresa Samborjense de Comunicações Ltda.;;Rádio Fronteira FM",""
"http://pt.wikipedia.org/wiki/Boston_United_Football_Club","","","","","","The Pilgrims","","","","","","Boston United Football Club","Boston United;;Boston United Football Club",""
"http://pt.wikipedia.org/wiki/Neuschwanstein_(banda)","","","","","","","","","","","","Neuschwanstein (banda)","Neuschwanstein",""
"http://pt.wikipedia.org/wiki/Aliança_Nacional_(Itália)","","","","","","","","Alleanza Nazionale","","","","Aliança Nacional (Itália)","Aliança Nacional",""
"http://pt.wikipedia.org/wiki/Fussball_Club_Singen_1904_e.V.","","","","","","","","","","","","Fussball Club Singen 1904 e.V.","FC Singen 04",""
"http://pt.wikipedia.org/wiki/Village_Roadshow_Pictures","","","","","","","","","","","","Village Roadshow Pictures","Village Roadshow Pictures",""
"http://pt.wikipedia.org/wiki/Associação_Pinheiro_Futebol_Clube","","","","","","Pinheiro","","","","","","Associação Pinheiro Futebol Clube","Pinheiro",""
"http://pt.wikipedia.org/wiki/Unidos_do_Acaracuzinho","","","","","","","","","","","","Unidos do Acaracuzinho","Unidos do Acaracuzinho",""
"http://pt.wikipedia.org/wiki/Prima_Donna_(banda_dos_Estados_Unidos)","","","","","","","","","","","","Prima Donna (banda dos Estados Unidos)","Prima Donna",""
"http://pt.wikipedia.org/wiki/Lins_Imperial","","","","","","","","","","","","Lins Imperial","Lins Imperial",""
"http://pt.wikipedia.org/wiki/Police_United_Football_Club","","","","","","","","","","","","Police United Football Club","Police United Football Club",""
"http://pt.wikipedia.org/wiki/Terra_Samba","","","","","","","","","","","","Terra Samba","Terra Samba",""
"http://pt.wikipedia.org/wiki/Millwall_Football_Club","","","","","","''The Lions'","","","","","","Millwall Football Club","Millwall;;Millwall Football Club",""
"http://pt.wikipedia.org/wiki/Marathon_(estúdio)","","","","","","","","","","","","Marathon (estúdio)","Marathon Media",""
"http://pt.wikipedia.org/wiki/Alupar","","","","","","","","","","","","Alupar","",""
"http://pt.wikipedia.org/wiki/Seymour_Duncan","","","","","","","","","","","","Seymour Duncan","Seymour Duncan",""
"http://pt.wikipedia.org/wiki/Dorense_Futebol_Clube","","","","","","DFC;;Gigante do Médio Sertão;;Time do Povo;;Vermelhão;;Vovozão","","","","","","Dorense Futebol Clube","Dorense;;Dorense Futebol Clube",""
"http://pt.wikipedia.org/wiki/Fundação_Cásper_Líbero","","","","","","","","","","","","Fundação Cásper Líbero","Fundação Cásper Líbero",""
"http://pt.wikipedia.org/wiki/Daring_Club_Motema_Pembe","","","","","","Les Immaculés (Os Imaculados)","","","","","","Daring Club Motema Pembe","Motema Pembe",""
"http://pt.wikipedia.org/wiki/F.U.B.A.R.","","","","","","","","","","","","F.U.B.A.R.","F.U.B.A.R.",""
"http://pt.wikipedia.org/wiki/11.ª_Divisão_Panzer_(Alemanha)","","","","","","","","","","","","11.ª Divisão Panzer (Alemanha)","11. Panzer-Division",""
"http://pt.wikipedia.org/wiki/Sport-Club_Charlottenburg_Berlin_e._V.","","","","","","","","","","","","Sport-Club Charlottenburg Berlin e. V.","SCC Berlin",""
"http://pt.wikipedia.org/wiki/Frente_Islâmica_da_Síria","","","","","","","","","","","","Frente Islâmica da Síria","",""
"http://pt.wikipedia.org/wiki/Pinheiros_Futebol_Clube","","","","","","Verdão do Norte","","","","","","Pinheiros Futebol Clube","Pinheiros;;Pinheiros Futebol Clube",""
"http://pt.wikipedia.org/wiki/Rapatona_Football_Club","","","","","","","","","","","","Rapatona Football Club","Rapatona Football Club",""
"http://pt.wikipedia.org/wiki/Catanduva_Esporte_Clube","","","","","","","","","","","","Catanduva Esporte Clube","Catanduva",""
"http://pt.wikipedia.org/wiki/Gymnastikos_Syllogos_Doxa_Dramas","","","","","","Doxa (Gloria), Mavri Aeti (Águia Negra);;Mavri Thyella (Trovão Negro)","","","","","","Gymnastikos Syllogos Doxa Dramas","Doxa Dramas",""
"http://pt.wikipedia.org/wiki/USA_for_Africa","","","","","","","","","","","","USA for Africa","USA for Africa",""
"http://pt.wikipedia.org/wiki/36.ª_Divisão_de_Infantaria_(Alemanha)","","","","","","36. ID","","","","","","36.ª Divisão de Infantaria (Alemanha)","36. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Partido_Popular_Suíço","","","","","","","","Partida Populara Svizra;;Schweizeirische Volkspartei;;Union Democrátique du Centre;;Unione Democratica di Centro","","","","Partido Popular Suíço","Partido Popular Suiço;;União Democrático do Centro",""
"http://pt.wikipedia.org/wiki/Miss_Brasil","","","","","","","","","","","","Miss Brasil","Miss Brasil",""
"http://pt.wikipedia.org/wiki/Sociedade_Brasileira_de_Gestão_do_Conhecimento","","","","","","","","","","","","Sociedade Brasileira de Gestão do Conhecimento","Sociedade Brasileira de Gestão do Conhecimento - SBGC",""
"http://pt.wikipedia.org/wiki/Pungent_Stench","","","","","","","","","","","","Pungent Stench","Pungent Stench",""
"http://pt.wikipedia.org/wiki/A_Voz_da_Libertação","","","","","","","","","","","","A Voz da Libertação","A Voz da Libertação;;Rádio 880 Ltda.",""
"http://pt.wikipedia.org/wiki/Universidade_São_Marcos","","","","","","USM - SMARCOS","","","","","","Universidade São Marcos","Universidade São Marcos",""
"http://pt.wikipedia.org/wiki/Miss_Porto_Rico","","","","","","","","","","","","Miss Porto Rico","Miss Porto Rico",""
"http://pt.wikipedia.org/wiki/Coritiba_Crocodiles","","","","","","","","","","","","Coritiba Crocodiles","CROCODILES",""
"http://pt.wikipedia.org/wiki/Rádio_Difusora_(Ponta_Grossa)","","","","","","","","","","","","Rádio Difusora (Ponta Grossa)","Rádio Difusora;;Rádio Difusora de Ponta Grossa Ltda",""
"http://pt.wikipedia.org/wiki/Faber-Castell","","","","","","","","","","","","Faber-Castell","Faber-Castell;;Faber-Castell AG",""
"http://pt.wikipedia.org/wiki/Associação_Atlética_Central_Brasileira","","","","","","Central Brasileira de Cotia","","","","","","Associação Atlética Central Brasileira","Central Brasileira",""
"http://pt.wikipedia.org/wiki/Friends_Union","","","","","","","","","","","","Friends Union","Friends Union",""
"http://pt.wikipedia.org/wiki/Capital_FM","","","","","","","","","","","","Capital FM","95-106 Capital FM",""
"http://pt.wikipedia.org/wiki/Transnorte","","","","","","","","","","","","Transnorte","Transnorte - Transporte e Turismo Norte de Minas Ltda",""
"http://pt.wikipedia.org/wiki/II._Fallschirmkorps","","","","","","","","","","","","II. Fallschirmkorps","II. Fallschirmkorps",""
"http://pt.wikipedia.org/wiki/A_Crítica_FM","","","","","","","","","","","","A Crítica FM","Rádio A Crítica FM;;Rádio Jornal A Crítica Ltda.",""
"http://pt.wikipedia.org/wiki/Deadstar_Assembly","","","","","","","","","","","","Deadstar Assembly","Deadstar Assembly",""
"http://pt.wikipedia.org/wiki/Big_Allanbik","","","","","","","","","","","","Big Allanbik","Big Allanbik",""
"http://pt.wikipedia.org/wiki/Tasavallan_Presidentti","","","","","","","","","","","","Tasavallan Presidentti","Tasavallan Presidentti",""
"http://pt.wikipedia.org/wiki/Bina_&_Ehud","","","","","","","","","","","","Bina & Ehud","Bina &amp; Ehud",""
"http://pt.wikipedia.org/wiki/Universidade_do_Texas_em_El_Paso","","","","","","","","","","","","Universidade do Texas em El Paso","Universidade do Texas em El Paso;;University of Texas at El Paso",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_de_Alagoas","","","","","","UFAL","","","","","","Universidade Federal de Alagoas","Universidade Federal de Alagoas",""
"http://pt.wikipedia.org/wiki/Medeama_Sporting_Club","","","","","","","","","","","","Medeama Sporting Club","Medeama Sporting Club",""
"http://pt.wikipedia.org/wiki/Cezar_&_Paulinho","","","","","","","","","","","","Cezar & Paulinho","Cezar &amp; Paulinho",""
"http://pt.wikipedia.org/wiki/Regimento_de_Infantaria_N.º_14","","","","","","RI14","","","","","","Regimento de Infantaria N.º 14","",""
"http://pt.wikipedia.org/wiki/Futebol_Clube_Derby","","","","","","Futebol Clube Derby","","","","","","Futebol Clube Derby","FC Derby",""
"http://pt.wikipedia.org/wiki/Whirlpool_S._A.","","","","","","","","","","","","Whirlpool S. A.","Whirlpool S.A.;;Whirlpool do Brasil",""
"http://pt.wikipedia.org/wiki/Felguk","","","","","","","","","","","","Felguk","",""
"http://pt.wikipedia.org/wiki/Sport_Club_Ivoti","","","","","","","","","","","","Sport Club Ivoti","S.C. Ivoti",""
"http://pt.wikipedia.org/wiki/CBN_Vitória","","","","","","","","Gazeta FM","","","","CBN Vitória","CBN Vitória;;Sistema Lageado de Comunicação Ltda",""
"http://pt.wikipedia.org/wiki/Athlitiki_Enosi_Lekanopediou_Kallonis","","","","","","Sardines","","","","","","Athlitiki Enosi Lekanopediou Kallonis","AEL Kallonis",""
"http://pt.wikipedia.org/wiki/Bad_Meets_Evil","","","","","","","","","","","","Bad Meets Evil","Bad Meets Evil",""
"http://pt.wikipedia.org/wiki/Falcões_Independentes","","","","","","","","","","","","Falcões Independentes","Falcões Independentes",""
