"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"Jonathan Stuart Leibowitz","","http://pt.wikipedia.org/wiki/Jon_Stewart","","","","","","","","","","","","Jon Stewart","Jon Stewart",""
"","","http://pt.wikipedia.org/wiki/Jorge_Garcia_(ciclista)","","","","","","","","","","","","Jorge Garcia (ciclista)","Jorge Garcia",""
"","","http://pt.wikipedia.org/wiki/Dani_Dayan","","","","","","","","","","","","Dani Dayan","Dani Dayan",""
"","","http://pt.wikipedia.org/wiki/Andrew_Kreisberg","","","","","","","","","","","","Andrew Kreisberg","Andrew Kreisberg",""
"","","http://pt.wikipedia.org/wiki/Sandro_Miguel_Laranjeira_Mendes","","","","","","","","","","","","Sandro Miguel Laranjeira Mendes","Sandro;;Sandro Miguel Laranjeira Mendes",""
"","","http://pt.wikipedia.org/wiki/Julián_Arango","","","","","","","","","","","","Julián Arango","Julián Arango",""
"","","http://pt.wikipedia.org/wiki/Harry_Reid","","","","","","","","","","","","Harry Reid","Harry Reid",""
"","","http://pt.wikipedia.org/wiki/Samuel_Eto'o","","","","","","","","","","","","Samuel Eto'o","Samuel Eto'o;;Samuel Eto'o Fils",""
"","","http://pt.wikipedia.org/wiki/Amade_ibne_Muzaim","","","","","","","","","","","","Amade ibne Muzaim","Amade, filho de Muzaim",""
"","","http://pt.wikipedia.org/wiki/Takayuki_Morimoto","","","","","","","","","","","","Takayuki Morimoto","Takayuki Morimoto",""
"","","http://pt.wikipedia.org/wiki/Choi_Soo-young","","","","","Choi Soo-young","DJ Syoung;;Shikshin;;Soo","","","","","","Choi Soo-young","Sooyoung",""
"","","http://pt.wikipedia.org/wiki/Balduíno_III_de_Hainaut","","","","","","","","","","","","Balduíno III de Hainaut","Balduíno III de Hainaut",""
"","","http://pt.wikipedia.org/wiki/Gilles_Lapouge","","","","","","","","","","","","Gilles Lapouge","Gilles Lapouge",""
"","","http://pt.wikipedia.org/wiki/Ian_Browne","","","","","","Joey","","","","","","Ian Browne","Ian Browne",""
"","","http://pt.wikipedia.org/wiki/Kevin_G._Schmidt","","","","","","","","","","","","Kevin G. Schmidt","Kevin G. Schmidt",""
"","","http://pt.wikipedia.org/wiki/Jake_Brown","","","","","","","","","","","","Jake Brown","Jake Brown",""
"","","http://pt.wikipedia.org/wiki/Juan_Larrea","","","","","","","","","","","","Juan Larrea","",""
"","","http://pt.wikipedia.org/wiki/Leonardo_Sciascia","","","","","","","","","","","","Leonardo Sciascia","",""
"","","http://pt.wikipedia.org/wiki/Pakdi_Chillananda","","","","","","","","","","","","Pakdi Chillananda","Pakdi Chillananda",""
"Mahershalalhashbaz Gilmore","","http://pt.wikipedia.org/wiki/Mahershala_Ali","","","","","","Mahershala Ali","","","","","","Mahershala Ali","Mahershala Ali","Mahershala Ali"
"","","http://pt.wikipedia.org/wiki/Bruno_Chrobek","","","","","","","","","","","","Bruno Chrobek","Bruno Chrobek",""
"","","http://pt.wikipedia.org/wiki/Christine_Bøe_Jensen","","","","","","","","","","","","Christine Bøe Jensen","Christine Bøe Jensen",""
"","","http://pt.wikipedia.org/wiki/Ana_Flávia_Sanglard","","","","","","","","","","","","Ana Flávia Sanglard","Ana Flávia Chritaro Daniel Sanglard;;Ana Flávia Sanglard22px",""
"Rachel Braga de Queiroz","","http://pt.wikipedia.org/wiki/Rachel_de_Queiroz_(atriz)","","","","","","","","","","","","Rachel de Queiroz (atriz)","Rachel de Queiroz",""
"","","http://pt.wikipedia.org/wiki/Saverio_Ragno","","","","","","","","","","","","Saverio Ragno","Saverio Ragno",""
"Flávio de Souza","","http://pt.wikipedia.org/wiki/Flávio_de_Souza","","","","","","","","","","","","Flávio de Souza","Flávio de Souza",""
"","","http://pt.wikipedia.org/wiki/Amanda_Bearse","","","","","","","","","","","","Amanda Bearse","Amanda Bearse",""
"","","http://pt.wikipedia.org/wiki/Álvaro_Morata","","","","","","","","","","","","Álvaro Morata","Álvaro Borja Morata Martín;;Álvaro Morata",""
"","","http://pt.wikipedia.org/wiki/Charles_Follen","","","","","","","","","","","","Charles Follen","Charles Follen",""
"","","http://pt.wikipedia.org/wiki/Willian_Gomes_de_Siqueira","","","","","","Bigode Grosso, Bigode, Mosqueteiro Azul","","","","","","Willian Gomes de Siqueira","Willian;;Willian Gomes de Siqueira Oliveira",""
"","","http://pt.wikipedia.org/wiki/Daisuke_Matsui","","","","","","","","","","","","Daisuke Matsui","Daisuke Matsui",""
"","","http://pt.wikipedia.org/wiki/Lúcio_Calpúrnio_Pisão_Frúgio","","","","","","","","","","","","Lúcio Calpúrnio Pisão Frúgio","Pisão",""
"","","http://pt.wikipedia.org/wiki/Alona_Bondarenko","","","","","","","","","","","","Alona Bondarenko","(Альона Бондаренко);;Alona Bondarenko",""
"","","http://pt.wikipedia.org/wiki/Danilo_Fernandes_Batista","","","","","","","","","","","","Danilo Fernandes Batista","Danilo Fernandes;;Danilo Fernandes Batista",""
"","","http://pt.wikipedia.org/wiki/José_Lins_de_Albuquerque","","","","","","","","","","","","José Lins de Albuquerque","José Lins de Albuquerque",""
"","","http://pt.wikipedia.org/wiki/Mauricio_Saucedo","","","","","","","","","","","","Mauricio Saucedo","Mauricio Saucedo;;Mauricio Saucedo Guardia",""
"","","http://pt.wikipedia.org/wiki/Lúcio_Valério_Publícola","","","","","","","","","","","","Lúcio Valério Publícola","Lúcio Valério Publícula",""
"","","http://pt.wikipedia.org/wiki/Peter_Kronheimer","","","","","","","","","","","","Peter Kronheimer","Peter Kronheimer",""
"","","http://pt.wikipedia.org/wiki/Leamon_King","","","","","","","","","","","","Leamon King","Leamon King",""
"","","http://pt.wikipedia.org/wiki/Nito_Alves","","","","","","","","","","","","Nito Alves","Nito Alves",""
"","","http://pt.wikipedia.org/wiki/António_Reis_(professor)","","","","","","","","","","","","António Reis (professor)","",""
"","","http://pt.wikipedia.org/wiki/Jasper_Cillessen","","","","","","","","","","","","Jasper Cillessen","Jasper Cillessen",""
"","","http://pt.wikipedia.org/wiki/Abu_al-Abbas_as-Sabti","","","","","","","","","","","","Abu al-Abbas as-Sabti","Abu al-Abbas as-Sabti;;Sidi Ahmed Abu al-Abbas al-Khazraji as-Sabti",""
"","","http://pt.wikipedia.org/wiki/Angelo_Maria_Cicolani","","","","","","","","","","","","Angelo Maria Cicolani","Angelo Maria Cicolani",""
"","","http://pt.wikipedia.org/wiki/James_Root","","","","","James Donald Root","#4;;Jim;;Stuperbee;;The Jester","","","","","","James Root","James Root",""
"","","http://pt.wikipedia.org/wiki/Temporada_do_Santos_Futebol_Clube_de_2014","","","","","","","","","","","","Temporada do Santos Futebol Clube de 2014","Crystian;;Geovane;;João Paulo;;Paulo Ricardo;;Thiago Maia;;Walace",""
"","","http://pt.wikipedia.org/wiki/Stefano_Satta_Flores","","","","","","Stefano Sattaflore, Stefano Sattaflores","","","","","","Stefano Satta Flores","Stefano Satta Flores","Stefano Sattaflore, Stefano Sattaflores"
"","","http://pt.wikipedia.org/wiki/Ibrahim_Afellay","","","","","","","","","","","","Ibrahim Afellay","Ibrahim Afellay;;إبراهيم أفيلاي",""
"","","http://pt.wikipedia.org/wiki/Derek_Prince","","","","","","","","","","","","Derek Prince","Peter Derek Vaughan Prince",""
"Shanley Caswell","","http://pt.wikipedia.org/wiki/Shanley_Caswell","","","","","","Shanley Collins","","","","","","Shanley Caswell","Shanley Caswell","Shanley Collins"
"","","http://pt.wikipedia.org/wiki/Henrique_I_de_Inglaterra","","","","","","","","","","","","Henrique I de Inglaterra","Henrique I",""
"","","http://pt.wikipedia.org/wiki/Paula_Pequeno","","","","","","","","","","","","Paula Pequeno","Paula Pequeno;;Paula Renata Marques Pequeno",""
"","","http://pt.wikipedia.org/wiki/Fulberto_de_Chartres","","","","","","","","","","","","Fulberto de Chartres","São Fulberto",""
"Edward Vance Flanagan","","http://pt.wikipedia.org/wiki/Dennis_O'Keefe","","","","","","","","","","","","Dennis O'Keefe","Dennis O'Keefe",""
"","","http://pt.wikipedia.org/wiki/Will_Jennings","","","","","Wilbur H. Jennings","","","","","","","Will Jennings","Will Jennings",""
"Sarah Beth Lancaster","","http://pt.wikipedia.org/wiki/Sarah_Lancaster","","","","","","","","","","","","Sarah Lancaster","Sarah Lancaster",""
"","","http://pt.wikipedia.org/wiki/Sydney_Schanberg","","","","","","","","","","","","Sydney Schanberg","Sydney Hillel Schanberg;;Sydney Schanberg",""
"Paula Barbosa de Bernardo","","http://pt.wikipedia.org/wiki/Paula_Barbosa","","","","","","","","","","","","Paula Barbosa","Paula Barbosa",""
"Teresinha Malka Brandwain Taiba de La Sierra","","http://pt.wikipedia.org/wiki/Tereza_Rachel","","","","","","","","","","","","Tereza Rachel","Tereza Rachel",""
"","","http://pt.wikipedia.org/wiki/Mario_de_las_Casas","","","","","","","","","","","","Mario de las Casas","Mario De las Casas Ramírez;;Mario de las Casas",""
"","","http://pt.wikipedia.org/wiki/Nani_Azevedo","","","","","","","","","","","","Nani Azevedo","Nani Azevedo",""
"Gregor Justin Verbinski","","http://pt.wikipedia.org/wiki/Gore_Verbinski","","","","","","","","","","","","Gore Verbinski","Gore Verbinski",""
"","","http://pt.wikipedia.org/wiki/Mia_Goth","","","","","","","","","","","","Mia Goth","Mia Goth;;Mia Gypsy Mello Da Silva Goth",""
"","","http://pt.wikipedia.org/wiki/Fat_Tony","","","","","","","","","","","","Fat Tony","Tony Gordo",""
"","","http://pt.wikipedia.org/wiki/Juan_Antonio_Pezet","","","","","","","","","","","","Juan Antonio Pezet","Juan Antonio Pezet",""
"","","http://pt.wikipedia.org/wiki/Bob_Catley","","","","","Robert Adrian Catley","","","","","","","Bob Catley","Bob Catley",""
"Katelyn Nacon","","http://pt.wikipedia.org/wiki/Katelyn_Nacon","","","","","","","","","","","","Katelyn Nacon","Katelyn Nacon",""
"","","http://pt.wikipedia.org/wiki/Henry_Bergman","","","","","","","","","","","","Henry Bergman","Henry Bergman",""
"","","http://pt.wikipedia.org/wiki/Bulcsú_Székely","","","","","","","","","","","","Bulcsú Székely","Bulcsú Székely",""
"","","http://pt.wikipedia.org/wiki/Robert_Lawson_Vaught","","","","","","","","","","","","Robert Lawson Vaught","Robert Lawson Vaught",""
"","","http://pt.wikipedia.org/wiki/Albert_Whitford","","","","","","","","","","","","Albert Whitford","Albert Whitford",""
"","","http://pt.wikipedia.org/wiki/David_Kimutai","","","","","","","","","","","","David Kimutai","David Kimutai;;David Kimutai Rotich",""
"","","http://pt.wikipedia.org/wiki/Olinto_Silva","","","","","","","","","","","","Olinto Silva","Olinto Silva",""
"","","http://pt.wikipedia.org/wiki/Yevgeni_Kuznetsov","","","","","","","","","","","","Yevgeni Kuznetsov","Yevgeni Borisovich Kuznetsov;;Yevgeni Kuznetsov;;Евгений Кузнецов",""
"","","http://pt.wikipedia.org/wiki/Dero_Goi","","","","","Stephan Musiol","","","","","","","Dero Goi","Dero Goi",""
"","","http://pt.wikipedia.org/wiki/Carlo_Matteucci","","","","","","","","","","","","Carlo Matteucci","Carlo Matteucci",""
"","","http://pt.wikipedia.org/wiki/Hans_Spemann","","","","","","","","","","","","Hans Spemann","Hans Spemann",""
"","","http://pt.wikipedia.org/wiki/Lucilene_Caetano","","","","","","","","","","","","Lucilene Caetano","Lucilene Caetano",""
"","","http://pt.wikipedia.org/wiki/Douglas_Lima","","","","","","","","","","","","Douglas Lima","Douglas Lima",""
"","","http://pt.wikipedia.org/wiki/Ernest_Gellner","","","","","","","","","","","","Ernest Gellner","Ernest André Gellner;;Ernest Gellner",""
"","","http://pt.wikipedia.org/wiki/Nuno_Pardal","","","","","","","","","","","","Nuno Pardal","Nuno Pardal",""
"","","http://pt.wikipedia.org/wiki/Caroline_Seger","","","","","","","","","","","","Caroline Seger","Caroline Seger",""
"","","http://pt.wikipedia.org/wiki/Asami_Ogawa","","","","","","","","","","","","Asami Ogawa","Asammi Ogawa",""
"","","http://pt.wikipedia.org/wiki/Domiciano_(usurpador)","","","","","","","","","","","","Domiciano (usurpador)","Domiciano",""
"","","http://pt.wikipedia.org/wiki/Fred_Diamond","","","","","","","","","","","","Fred Diamond","Fred Diamond",""
"","","http://pt.wikipedia.org/wiki/Richard_Clayderman","","","","","Philippe Pagès","","","","","","","Richard Clayderman","Richard Clayderman",""
"","","http://pt.wikipedia.org/wiki/Yuliya_Martisova","","","","","","","","","","","","Yuliya Martisova","Yuliya Martisova",""
"","","http://pt.wikipedia.org/wiki/Michael_Santos","","","","","","Pelo","","","","","","Michael Santos","Michael Nicolás Santos Rosadilla;;Michael Santos",""
"","","http://pt.wikipedia.org/wiki/Joaci_Fonseca_de_Góes","","","","","","","","","","","","Joaci Fonseca de Góes","Joaci Fonseca de Góes",""
"","","http://pt.wikipedia.org/wiki/Barrington_Levy","","","","","","","","","","","","Barrington Levy","Barrington Levy",""
"","","http://pt.wikipedia.org/wiki/Manuel_da_Fonseca_de_Lima_e_Silva","","","","","","","","","","","","Manuel da Fonseca de Lima e Silva","Manuel da Fonseca de Lima e Silva",""
"","","http://pt.wikipedia.org/wiki/Joanna_Pettet","","","","","","","","","","","","Joanna Pettet","Joanna Pettet",""
"","","http://pt.wikipedia.org/wiki/Glédson_Ribeiro_dos_Santos","","","","","","","","","","","","Glédson Ribeiro dos Santos","Glédson;;Glédson Ribeiro dos Santos",""
"","","http://pt.wikipedia.org/wiki/Hakan_Balta","","","","","","","","","","","","Hakan Balta","Hakan Balta;;Hakan Kadir Balta",""
"","","http://pt.wikipedia.org/wiki/José_Daniel_Rodrigues_da_Costa","","","","","","","","","","","","José Daniel Rodrigues da Costa","",""
"","","http://pt.wikipedia.org/wiki/Edward_de_Bono","","","","","","","","","","","","Edward de Bono","Edward de Bono",""
"","","http://pt.wikipedia.org/wiki/Felipe_Calderón","","","","","","","","","","","","Felipe Calderón","Felipe Calderón;;Felipe de Jesús Calderón Hinojosa",""
"","","http://pt.wikipedia.org/wiki/Artur_Lundkvist","","","","","","","","","","","","Artur Lundkvist","",""
"","","http://pt.wikipedia.org/wiki/Rodney_Loudon","","","","","","","","","","","","Rodney Loudon","Rodney Loudon",""
"","","http://pt.wikipedia.org/wiki/Joel_Silveira","","","","","","","","","","","","Joel Silveira","",""
"","","http://pt.wikipedia.org/wiki/Danny_Webber","","","","","","","","","","","","Danny Webber","Daniel Vaughn Webber;;Danny Webber",""
"","","http://pt.wikipedia.org/wiki/Anne_Piquereau","","","","","","","","","","","","Anne Piquereau","Anne Piquereau",""
"","","http://pt.wikipedia.org/wiki/Hugo_Rocha_(atleta)","","","","","","","","","","","","Hugo Rocha (atleta)","Hugo Rocha;;Vítor Hugo Simão do Vale Rocha",""
"","","http://pt.wikipedia.org/wiki/Víctor_Muñoz","","","","","","","","","","","","Víctor Muñoz","Víctor Muñoz;;Víctor Muñoz Manrique",""
"","","http://pt.wikipedia.org/wiki/Nivaldo_Batista_Santana","","","","","","Nivaldo","","","","","","Nivaldo Batista Santana","Nivaldo;;Nivaldo Batista Santana",""
"","","http://pt.wikipedia.org/wiki/Julia_Petit","","","","","","","","","","","","Julia Petit","Julia Mendonça Petit;;Julia Petit",""
"","","http://pt.wikipedia.org/wiki/Rafael_Cabral","","","","","","","","","","","","Rafael Cabral","Rafael;;Rafael Cabral Barbosa",""
"","","http://pt.wikipedia.org/wiki/Peter_Vincent","","","","","","","","","","","","Peter Vincent","Peter Vincent",""
"","","http://pt.wikipedia.org/wiki/Christián_Vilches","","","","","","Kily","","","","","","Christián Vilches","Christian Alberto Vilches González;;Christian Vilches",""
"","","http://pt.wikipedia.org/wiki/Gabriel_Marcel","","","","","","","","","","","","Gabriel Marcel","Gabriel Honoré Marcel",""
"","","http://pt.wikipedia.org/wiki/Mário_Fofoca","","","","","","","","","","","","Mário Fofoca","Mário Fofoca","Mário Cury"
"","","http://pt.wikipedia.org/wiki/Ricardo_Barros","","","","","","","","","","","","Ricardo Barros","Ricardo Barros",""
"","","http://pt.wikipedia.org/wiki/Talin_(futebolista)","","","","","","Talin","","","","","","Talin (futebolista)","Natal Guidelli;;Talin",""
"","","http://pt.wikipedia.org/wiki/James_Le_Gros","","","","","","","","","","","","James Le Gros","James LeGros",""
"Ronald Francis Perlman","","http://pt.wikipedia.org/wiki/Ron_Perlman","","","","","","","","","","","","Ron Perlman","Ron Perlman",""
"","","http://pt.wikipedia.org/wiki/Kiki_Daire","","","","","","","","","","","","Kiki Daire","Kiki Daire",""
"","","http://pt.wikipedia.org/wiki/Stipe_Pletikosa","","","","","","White Chicken","","","","","","Stipe Pletikosa","Stipe Pletikosa",""
"","","http://pt.wikipedia.org/wiki/Fernando_Alves_Aldeia","","","","","","","","","","","","Fernando Alves Aldeia","Fernando Alves Aldeia",""
"","","http://pt.wikipedia.org/wiki/Lillian_Board","","","","","","","","","","","","Lillian Board","Lillian Barbara Board;;Lillian Board",""
"Jussie Langston Mikha Smollett","","http://pt.wikipedia.org/wiki/Jussie_Smollett","","","","","","","","","","","","Jussie Smollett","Jussie Smollett",""
"","","http://pt.wikipedia.org/wiki/Ebbe_Sand","","","","","","","","","","","","Ebbe Sand","Ebbe Sand",""
"","","http://pt.wikipedia.org/wiki/Michael_Ballack","","","","","","","","","","","","Michael Ballack","Michael Ballack",""
"","","http://pt.wikipedia.org/wiki/Bradley_James","","","","","","","","","","","","Bradley James","Bradley James",""
"","","http://pt.wikipedia.org/wiki/Gabriel_Niell","","","","","","","","","","","","Gabriel Niell","Gabriel Niell",""
"","","http://pt.wikipedia.org/wiki/Aleksandr_Starkov","","","","","","","","","","","","Aleksandr Starkov","Aleksandr Petrovich Starkov;;Aleksandrs Starkovs",""
"","","http://pt.wikipedia.org/wiki/Kate_Bush","","","","","Catherine Bush","","","","","","","Kate Bush","Kate Bush",""
"","","http://pt.wikipedia.org/wiki/Hairan","","","","","","","","","","","","Hairan","Hairan","Septímio Herodiano • Septimius Herodianus • Septímio Herodes • Herodes de Palmira"
"","","http://pt.wikipedia.org/wiki/Edson_Borges","","","","","","Zagueiro Artilheiro","","","","","","Edson Borges","Edson Borges",""
"","","http://pt.wikipedia.org/wiki/Ali_ibne_Issa_Aljarrá","","","","","","","","","","","","Ali ibne Issa Aljarrá","Ali ibne Issa ibne Daude Aljarrá",""
"","","http://pt.wikipedia.org/wiki/Glen_Buxton","","","","","Glen Edward Buxton","","","","","","","Glen Buxton","Glen Buxton",""
"","","http://pt.wikipedia.org/wiki/Zhang_Zilin","","","","","","","","","","","","Zhang Zilin","Zhang Zilin",""
"","","http://pt.wikipedia.org/wiki/Bix_Beiderbecke","","","","","","","","","","","","Bix Beiderbecke","Bix Beiderbecke",""
"","","http://pt.wikipedia.org/wiki/Roberto_Brito","","","","","","","","","","","","Roberto Brito","Roberto Brito",""
"","","http://pt.wikipedia.org/wiki/Toshiki_Kaifu","","","","","","","","","","","","Toshiki Kaifu","Toshiki Kaifu",""
"","","http://pt.wikipedia.org/wiki/Nadine_Beiler","","","","","Nadine Beiler","","","","","","","Nadine Beiler","Nadine Beiler",""
"","","http://pt.wikipedia.org/wiki/Márcio_Nunes","","","","","","","","","","","","Márcio Nunes","Márcio Nunes;;Márcio Nunes dos Santos",""
"","","http://pt.wikipedia.org/wiki/Luis_Checa","","","","","","","","","","","","Luis Checa","Luis Armando Checa Villamar;;Luis Checa",""
"","","http://pt.wikipedia.org/wiki/Guilherme_Litran","","","","","","","","","","","","Guilherme Litran","Guilherme Litran",""
"","","http://pt.wikipedia.org/wiki/Jerzy_Opara","","","","","","","","","","","","Jerzy Opara","Jerzy Janusz Opara;;Jerzy Opara",""
"","","http://pt.wikipedia.org/wiki/Renán_Calle","","","","","","","","","","","","Renán Calle","Renán Calle;;Renán Calle Camacho",""
"","","http://pt.wikipedia.org/wiki/Ivan_Hlaváček","","","","","","","","","","","","Ivan Hlaváček","Ivan Hlaváček",""
"","","http://pt.wikipedia.org/wiki/Johann_Dihanich","","","","","","","","","","","","Johann Dihanich","Johann Dihanich",""
"Carlos Alberto Bonetti Moreno","","http://pt.wikipedia.org/wiki/Carlos_Moreno","","","","","","","","","","","","Carlos Moreno","Carlos Moreno",""
"","","http://pt.wikipedia.org/wiki/José_Manuel_de_la_Torre","","","","","","Chepo","","","","","","José Manuel de la Torre","José Manuel de la Torre;;José Manuel de la Torre Menchaca",""
"","","http://pt.wikipedia.org/wiki/Frank_Gray","","","","","","","","","","","","Frank Gray","Francis Tierney Gray;;Frank Gray",""
"","","http://pt.wikipedia.org/wiki/Mário_Jacques","","","","","","","","","","","","Mário Jacques","Mario;;Mario Jacques",""
"","","http://pt.wikipedia.org/wiki/Aaron_Gray","","","","","","","","","","","","Aaron Gray","Aaron Michael Gray",""
"Paulo Gonçalves","","http://pt.wikipedia.org/wiki/Paulo_Gonçalves_(ator)","","","","","","","","","","","","Paulo Gonçalves (ator)","Paulo Gonçalves (ator)",""
"Ricardo  Macchi","","http://pt.wikipedia.org/wiki/Ricardo_Macchi","","","","","","","","","","","","Ricardo Macchi","Ricardo Macchi",""
"","","http://pt.wikipedia.org/wiki/Skelita_Calaveras","","","","","","","","","","","","Skelita Calaveras","Skelita Calaveras",""
"","","http://pt.wikipedia.org/wiki/Jacques_Mairesse","","","","","","","","","","","","Jacques Mairesse","Jacques Mairesse",""
"","","http://pt.wikipedia.org/wiki/Bill_Sutherland","","","","","","","","","","","","Bill Sutherland","Bill Sutherland",""
"","","http://pt.wikipedia.org/wiki/Abdelhafid_Benchabla","","","","","","","","","","","","Abdelhafid Benchabla","Abdelhafid Benchabla",""
"Thamer McCord","","http://pt.wikipedia.org/wiki/Ted_D._McCord","","","","","","","","","","","","Ted D. McCord","Ted D. McCord",""
"","","http://pt.wikipedia.org/wiki/Roger_Staubach","","","","","","","","","","","","Roger Staubach","Roger Staubach",""
"","","http://pt.wikipedia.org/wiki/Rapunzel_(Disney)","","","","","","","","","","","","Rapunzel (Disney)","Rapunzel",""
"","","http://pt.wikipedia.org/wiki/Ignacio_Piatti","","","","","","","","","","","","Ignacio Piatti","Ignacio Piatti;;Piatti",""
"","","http://pt.wikipedia.org/wiki/Maya_Hills","","","","","","","","","","","","Maya Hills","Maya Hills",""
"","","http://pt.wikipedia.org/wiki/Amália_de_Hesse-Darmstadt","","","","","","","","","","","","Amália de Hesse-Darmstadt","Amália de Baden",""
"","","http://pt.wikipedia.org/wiki/Wendy_Schaeffer","","","","","","","","","","","","Wendy Schaeffer","Wendy Schaeffer",""
"","","http://pt.wikipedia.org/wiki/Alina_Kabaeva","","","","","","","","","","","","Alina Kabaeva","Alina Kabaeva",""
"","","http://pt.wikipedia.org/wiki/Luiz_Antonio_Gasparetto","","","","","","","","","","","","Luiz Antonio Gasparetto","Luiz Antonio Alencastro Gasparetto;;Luiz Antonio Gasparetto",""
"","","http://pt.wikipedia.org/wiki/Wallyson","","","","","","","","","","","","Wallyson","Wallyson;;Wallyson Ricardo Maciel Monteiro",""
"","","http://pt.wikipedia.org/wiki/James_Shaffer","","","","","James Christian Shaffer Lavallee","","","","","","","James Shaffer","James Shaffer",""
"","","http://pt.wikipedia.org/wiki/Luiz_Carlos_Monzillo_Filho","","","","","","Itápolis","","","","","","Luiz Carlos Monzillo Filho","Itápolis22px;;Luiz Carlos Monzillo Filho",""
"","","http://pt.wikipedia.org/wiki/Conrado_I_do_Luxemburgo","","","","","","","","","","","","Conrado I do Luxemburgo","Conrado I de Luxemburgo",""
"","","http://pt.wikipedia.org/wiki/Lauren_Woodland","","","","","","","","","","","","Lauren Woodland","Lauren Woodland",""
"","","http://pt.wikipedia.org/wiki/Imperador_Mommu","","","","","","","","","","","","Imperador Mommu","Imperador Monmu",""
"","","http://pt.wikipedia.org/wiki/Gaston_Reiff","","","","","","","","","","","","Gaston Reiff","Gaston Reiff",""
"","","http://pt.wikipedia.org/wiki/Gonzalo_Celorio_Blasco","","","","","","","","","","","","Gonzalo Celorio Blasco","",""
"","","http://pt.wikipedia.org/wiki/Egas_Moniz_de_Ribadouro","","","","","","","","","","","","Egas Moniz de Ribadouro","Egas Moniz de Ribadouro",""
"","","http://pt.wikipedia.org/wiki/Leo_Cygan","","","","","","","","","","","","Leo Cygan","Leo Cygan",""
"","","http://pt.wikipedia.org/wiki/Jean_Saint-Fort_Paillard","","","","","","","","","","","","Jean Saint-Fort Paillard","Jean Saint-Fort Paillard",""
"","","http://pt.wikipedia.org/wiki/Alberto_Tamer","","","","","","","","","","","","Alberto Tamer","Alberto Tamer",""
"","","http://pt.wikipedia.org/wiki/Jorge_Mendonça","","","","","","","","","","","","Jorge Mendonça","Jorge Mendonça;;Jorge Pinto Mendonça",""
"","","http://pt.wikipedia.org/wiki/Panólbio_(doutor)","","","","","","","","","","","","Panólbio (doutor)","Panólbio",""
"","","http://pt.wikipedia.org/wiki/Jores_Okore","","","","","","","","","","","","Jores Okore","Jores Okore;;Tetchi Jores Charlemagne Ulrich Okore",""
"","","http://pt.wikipedia.org/wiki/Maggie_Bell","","","","","Margaret Bell","","","","","","","Maggie Bell","Maggie Bell",""
"","","http://pt.wikipedia.org/wiki/Ecléa_Bosi","","","","","","","","","","","","Ecléa Bosi","Ecléa Bosi",""
"","","http://pt.wikipedia.org/wiki/Eric_Viscaal","","","","","","","","","","","","Eric Viscaal","Eric Viscaal;;Viscaal",""
"","","http://pt.wikipedia.org/wiki/Joey_Miyashima","","","","","","","","","","","","Joey Miyashima","Joey Miyashima",""
"","","http://pt.wikipedia.org/wiki/Guilhermina_de_Baden","","","","","","","","","","","","Guilhermina de Baden","Guilhermina de Baden",""
"","","http://pt.wikipedia.org/wiki/Sergei_Revin","","","","","","","","","","","","Sergei Revin","Sergei Revin",""
"","","http://pt.wikipedia.org/wiki/Walter_Fernández_Balufo","","","","","","","","","","","","Walter Fernández Balufo","Walter;;Walter Fernández Balufo",""
"","","http://pt.wikipedia.org/wiki/Walter_Richli","","","","","","","","","","","","Walter Richli","Walter Richli",""
"","","http://pt.wikipedia.org/wiki/Yvette_Nicole_Brown","","","","","","","","","","","","Yvette Nicole Brown","Yvette Nicole Brown",""
"","","http://pt.wikipedia.org/wiki/Arthur_Albiston","","","","","","","","","","","","Arthur Albiston","Arthur Albiston;;Arthur Richard Albiston",""
"","","http://pt.wikipedia.org/wiki/Leonardo_Quintão","","","","","","","","","","","","Leonardo Quintão","Leonardo Quintão",""
"","","http://pt.wikipedia.org/wiki/Lacey_Mosley","","","","","Lacey Nicole Mosley","","","","","","","Lacey Mosley","Lacey Sturm",""
"","","http://pt.wikipedia.org/wiki/Ruy_Fonseca","","","","","","","","","","","","Ruy Fonseca","Ruy Fonseca;;Ruy Leme da Fonseca Filho",""
"","","http://pt.wikipedia.org/wiki/Friedhelm_Schütte","","","","","","","","","","","","Friedhelm Schütte","Friedhelm Schütte",""
"","","http://pt.wikipedia.org/wiki/Luis_Doreste","","","","","","","","","","","","Luis Doreste","Luis Doreste Blanco",""
"","","http://pt.wikipedia.org/wiki/Edward_Siegler","","","","","","","","","","","","Edward Siegler","Edward Siegler;;Edward Victor Siegler",""
"","","http://pt.wikipedia.org/wiki/Rafael_Altamira","","","","","","","","","","","","Rafael Altamira","",""
"Vanesa Gabriela Leiro","","http://pt.wikipedia.org/wiki/Vanesa_Gabriela_Leiro","","","","","","","","","","","","Vanesa Gabriela Leiro","Vanesa Leiro",""
"","","http://pt.wikipedia.org/wiki/Frankie_Ryan_Manriquez","","","","","","","","","","","","Frankie Ryan Manriquez","Frankie Ryan Manriquez",""
"","","http://pt.wikipedia.org/wiki/Ilda_Bengue","","","","","","","","","","","","Ilda Bengue","Ilda Bengue;;Ilda Maria Bengue",""
